content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Transaksi tanggal 08, status sukses, berhasil, tapi saldo tidak masuk k tujuan, sekaramg sudha tanggal 20, terhitung sudah nunggu 20 hari sejak laporan, tapi dana masih tidak jelas, apaakah refund atau masuk k tujuan, mengecewakan, cs lambat sekali penangannya",1,Negatif,transaksi tanggal  status sukses berhasil tapi saldo tidak masuk k tujuan sekaramg sudha tanggal  terhitung sudah nunggu  hari sejak laporan tapi dana masih tidak jelas apaakah refund atau masuk k tujuan mengecewakan cs lambat sekali penangannya,transaksi tanggal status sukses berhasil saldo masuk k tujuan sekaramg sudha tanggal terhitung nunggu laporan dana apaakah refund masuk k tujuan mengecewakan cs lambat penangannya,"['transaksi', 'tanggal', 'status', 'sukses', 'berhasil', 'saldo', 'masuk', 'k', 'tujuan', 'sekaramg', 'sudha', 'tanggal', 'terhitung', 'nunggu', 'laporan', 'dana', 'apaakah', 'refund', 'masuk', 'k', 'tujuan', 'mengecewakan', 'cs', 'lambat', 'penangannya']",transaksi tanggal status sukses hasil saldo masuk k tuju sekaramg sudha tanggal hitung nunggu lapor dana apaakah refund masuk k tuju kecewa cs lambat nang
"Pelayanan ribet dan sangat buruk. Saya transaksi di web masukin password yg biasa masa dianggap salah terus bilang anda memiliki masalah keamanan jadi gak bisa transaksi, padahal kalau diaplikasi gak ada kendala. Sangat kecewa perbaikin ini aplikasi kalian ini, kerja yg bener. Nyusahin aja",1,Negatif,pelayanan ribet dan sangat buruk saya transaksi di web masukin password yg biasa masa dianggap salah terus bilang anda memiliki masalah keamanan jadi gak bisa transaksi padahal kalau diaplikasi gak ada kendala sangat kecewa perbaikin ini aplikasi kalian ini kerja yg bener nyusahin aja,pelayanan ribet buruk transaksi web masukin password yg dianggap salah bilang memiliki keamanan gak transaksi diaplikasi gak kendala kecewa perbaikin aplikasi kerja yg bener nyusahin aja,"['pelayanan', 'ribet', 'buruk', 'transaksi', 'web', 'masukin', 'password', 'yg', 'dianggap', 'salah', 'bilang', 'memiliki', 'keamanan', 'gak', 'transaksi', 'diaplikasi', 'gak', 'kendala', 'kecewa', 'perbaikin', 'aplikasi', 'kerja', 'yg', 'bener', 'nyusahin', 'aja']",layan ribet buruk transaksi web masukin password yg anggap salah bilang milik aman gak transaksi aplikasi gak kendala kecewa perbaikin aplikasi kerja yg bener nyusahin aja
"Sangat menjengkelkan! Saya masih transaksi, ada muncul kupon yang tanpa penegasan permintaan pin. Padahal sistem interface kalian yang tidak ramah ke pengguna. Saya minta dikembalikan uang, pihak Dana tidak mau. Saya betul - betul kecewa.",1,Negatif,sangat menjengkelkan saya masih transaksi ada muncul kupon yang tanpa penegasan permintaan pin padahal sistem interface kalian yang tidak ramah ke pengguna saya minta dikembalikan uang pihak dana tidak mau saya betul  betul kecewa,menjengkelkan transaksi muncul kupon penegasan permintaan pin sistem interface ramah pengguna dikembalikan uang dana kecewa,"['menjengkelkan', 'transaksi', 'muncul', 'kupon', 'penegasan', 'permintaan', 'pin', 'sistem', 'interface', 'ramah', 'pengguna', 'dikembalikan', 'uang', 'dana', 'kecewa']",jengkel transaksi muncul kupon tegas minta pin sistem interface ramah guna kembali uang dana kecewa
"Tidak bisa upgrade dana premium karena dengan alasan yang sama bahwa KTP tidak asli, padahal saya sudah mengajukan dengan KTP asli beserta data pendukung berupa KK, kecewa banget asli, ingin mengadukan layanan tapi tidak bisa dan di arahkan selalu ke menu home.",1,Negatif,tidak bisa upgrade dana premium karena dengan alasan yang sama bahwa ktp tidak asli padahal saya sudah mengajukan dengan ktp asli beserta data pendukung berupa kk kecewa banget asli ingin mengadukan layanan tapi tidak bisa dan di arahkan selalu ke menu home,upgrade dana premium alasan ktp asli mengajukan ktp asli beserta data pendukung kk kecewa banget asli mengadukan layanan arahkan menu home,"['upgrade', 'dana', 'premium', 'alasan', 'ktp', 'asli', 'mengajukan', 'ktp', 'asli', 'beserta', 'data', 'pendukung', 'kk', 'kecewa', 'banget', 'asli', 'mengadukan', 'layanan', 'arahkan', 'menu', 'home']",upgrade dana premium alas ktp asli aju ktp asli serta data dukung kk kecewa banget asli adu layan arah menu home
"Sudah Top Up tapi saldo tidak bertambah, sudah hapus cache pada aplikasi nya Masih juga tidak bisa, sudah di uninstall Dan di install lagi, tetap saja saldo saya tidak bertambah setelah Top Up. uang saya hilang begitu saja. APLIKASI INI TERASA MENCOPET UANG SAYA.",1,Negatif,sudah top up tapi saldo tidak bertambah sudah hapus cache pada aplikasi nya masih juga tidak bisa sudah di uninstall dan di install lagi tetap saja saldo saya tidak bertambah setelah top up uang saya hilang begitu saja aplikasi ini terasa mencopet uang saya,top up saldo bertambah hapus cache aplikasi nya uninstall install saldo bertambah top up uang hilang aplikasi mencopet uang,"['top', 'up', 'saldo', 'bertambah', 'hapus', 'cache', 'aplikasi', 'nya', 'uninstall', 'install', 'saldo', 'bertambah', 'top', 'up', 'uang', 'hilang', 'aplikasi', 'mencopet', 'uang']",top up saldo tambah hapus cache aplikasi nya uninstall install saldo tambah top up uang hilang aplikasi copet uang
"Emang bener-bener ya Dana ini lama lama, sistem nya ampas bgt sekarang. Mau top up gak bisa, mau transfer gak bisa. Update nya mending ada progres, cuma update desain doang. Ga lagi-lagi langganan di dana, capek udah.",1,Negatif,emang benerbener ya dana ini lama lama sistem nya ampas bgt sekarang mau top up gak bisa mau transfer gak bisa update nya mending ada progres cuma update desain doang ga lagilagi langganan di dana capek udah,emang benerbener ya dana sistem nya ampas bgt top up gak transfer gak update nya mending progres update desain doang ga lagilagi langganan dana capek udah,"['emang', 'benerbener', 'ya', 'dana', 'sistem', 'nya', 'ampas', 'bgt', 'top', 'up', 'gak', 'transfer', 'gak', 'update', 'nya', 'mending', 'progres', 'update', 'desain', 'doang', 'ga', 'lagilagi', 'langganan', 'dana', 'capek', 'udah']",emang benerbener ya dana sistem nya ampas bgt top up gak transfer gak update nya mending progres update desain doang ga lagilagi langgan dana capek udah
"Capek saya pake dana, curang atau gimana nih, saya pinjam mix pay transaksi berhasil tapi gak di kirim maksudnya apa nih, terus dana cicil suruh bayar, itupun belum dikirim udh suruh bayar,nyesel gw pake apk ini, baru baru ini bikin kepala pusing, mohon di jawab, balikin cukk curang Mulu kerja nya",1,Negatif,capek saya pake dana curang atau gimana nih saya pinjam mix pay transaksi berhasil tapi gak di kirim maksudnya apa nih terus dana cicil suruh bayar itupun belum dikirim udh suruh bayarnyesel gw pake apk ini baru baru ini bikin kepala pusing mohon di jawab balikin cukk curang mulu kerja nya,capek pake dana curang gimana nih pinjam mix pay transaksi berhasil gak kirim maksudnya nih dana cicil suruh bayar itupun dikirim udh suruh bayarnyesel gw pake apk bikin kepala pusing mohon balikin cukk curang mulu kerja nya,"['capek', 'pake', 'dana', 'curang', 'gimana', 'nih', 'pinjam', 'mix', 'pay', 'transaksi', 'berhasil', 'gak', 'kirim', 'maksudnya', 'nih', 'dana', 'cicil', 'suruh', 'bayar', 'itupun', 'dikirim', 'udh', 'suruh', 'bayarnyesel', 'gw', 'pake', 'apk', 'bikin', 'kepala', 'pusing', 'mohon', 'balikin', 'cukk', 'curang', 'mulu', 'kerja', 'nya']",capek pake dana curang gimana nih pinjam mix pay transaksi hasil gak kirim maksud nih dana cicil suruh bayar itu kirim udh suruh bayarnyesel gw pake apk bikin kepala pusing mohon balikin cukk curang mulu kerja nya
"sangat kecewe, dikarenakan tidak bisa upgrade ke premium, sudah mencoba puluhan kali, hasilnya tetep zonk. sudah menggunakan live chat sudah seminggu nunggu tetap saja tidak ada hasil 🙏",1,Negatif,sangat kecewe dikarenakan tidak bisa upgrade ke premium sudah mencoba puluhan kali hasilnya tetep zonk sudah menggunakan live chat sudah seminggu nunggu tetap saja tidak ada hasil ,kecewe upgrade premium mencoba puluhan kali hasilnya tetep zonk live chat seminggu nunggu hasil,"['kecewe', 'upgrade', 'premium', 'mencoba', 'puluhan', 'kali', 'hasilnya', 'tetep', 'zonk', 'live', 'chat', 'seminggu', 'nunggu', 'hasil']",kecewe upgrade premium coba puluh kali hasil tetep zonk live chat minggu nunggu hasil
Saat jaringan down.laporan gagal. Setelah saya transaksi lagi. Ternyata masuk dobel.. Tolong lah. Saya pengusaha konter. Jika seperti ini saya bisa tekor. Lelet juga dijaringan gak stabil. Rawan pencurian saldo. Tolong lah diperbaik lagi.,1,Negatif,saat jaringan downlaporan gagal setelah saya transaksi lagi ternyata masuk dobel tolong lah saya pengusaha konter jika seperti ini saya bisa tekor lelet juga dijaringan gak stabil rawan pencurian saldo tolong lah diperbaik lagi,jaringan downlaporan gagal transaksi masuk dobel tolong pengusaha konter tekor lelet dijaringan gak stabil rawan pencurian saldo tolong diperbaik,"['jaringan', 'downlaporan', 'gagal', 'transaksi', 'masuk', 'dobel', 'tolong', 'pengusaha', 'konter', 'tekor', 'lelet', 'dijaringan', 'gak', 'stabil', 'rawan', 'pencurian', 'saldo', 'tolong', 'diperbaik']",jaring downlaporan gagal transaksi masuk dobel tolong usaha konter tekor lelet jaring gak stabil rawan curi saldo tolong baik
"Pelayanan masih buruk. Bagi user pemula yg ingin segera transfer tapi harus upgrade ke premium dulu, ngapain? Plus verifikasi juga butuh waktu lama & sering gagal juga. Bad service buddy 😑",1,Negatif,pelayanan masih buruk bagi user pemula yg ingin segera transfer tapi harus upgrade ke premium dulu ngapain plus verifikasi juga butuh waktu lama  sering gagal juga bad service buddy ,pelayanan buruk user pemula yg transfer upgrade premium ngapain plus verifikasi butuh gagal bad service buddy,"['pelayanan', 'buruk', 'user', 'pemula', 'yg', 'transfer', 'upgrade', 'premium', 'ngapain', 'plus', 'verifikasi', 'butuh', 'gagal', 'bad', 'service', 'buddy']",layan buruk user mula yg transfer upgrade premium ngapain plus verifikasi butuh gagal bad service buddy
sangat mengecewakan karena saya top up e-money saldo tidak masuk dan saldo di akun saya berkurang saya tanya dan minta solusi malah di lama lama in duhhh!!!!!!!!!!,1,Negatif,sangat mengecewakan karena saya top up emoney saldo tidak masuk dan saldo di akun saya berkurang saya tanya dan minta solusi malah di lama lama in duhhh,mengecewakan top up emoney saldo masuk saldo akun berkurang solusi in duhhh,"['mengecewakan', 'top', 'up', 'emoney', 'saldo', 'masuk', 'saldo', 'akun', 'berkurang', 'solusi', 'in', 'duhhh']",kecewa top up emoney saldo masuk saldo akun kurang solusi in duhhh
saya kirim kesesama dana berhasil saldo sy terpotong.. tp dana tdk msk di nomor tujuan . sy liat history ditulis transaksi sdg brlangsung dan harus menunggu 1 jam. sy hub call center dana.. setiap msk 1-2 detik otomatis panggilan terputus. separah ini kah layanan DANA ??,1,Negatif,saya kirim kesesama dana berhasil saldo sy terpotong tp dana tdk msk di nomor tujuan  sy liat history ditulis transaksi sdg brlangsung dan harus menunggu  jam sy hub call center dana setiap msk  detik otomatis panggilan terputus separah ini kah layanan dana ,kirim kesesama dana berhasil saldo sy terpotong tp dana tdk msk nomor tujuan sy liat history ditulis transaksi sdg brlangsung menunggu jam sy hub call center dana msk detik otomatis panggilan terputus separah kah layanan dana,"['kirim', 'kesesama', 'dana', 'berhasil', 'saldo', 'sy', 'terpotong', 'tp', 'dana', 'tdk', 'msk', 'nomor', 'tujuan', 'sy', 'liat', 'history', 'ditulis', 'transaksi', 'sdg', 'brlangsung', 'menunggu', 'jam', 'sy', 'hub', 'call', 'center', 'dana', 'msk', 'detik', 'otomatis', 'panggilan', 'terputus', 'separah', 'kah', 'layanan', 'dana']",kirim sama dana hasil saldo sy potong tp dana tdk msk nomor tuju sy liat history tulis transaksi sdg brlangsung tunggu jam sy hub call center dana msk detik otomatis panggil putus parah kah layan dana
"Ini knapa saya top up sampe sekarang blum. Masuk "" Sedangkan transaksi berhasil. Sudah menghubungi kastamer. Tp jawabanya email tidak ditemukan.",5,Positif,ini knapa saya top up sampe sekarang blum masuk  sedangkan transaksi berhasil sudah menghubungi kastamer tp jawabanya email tidak ditemukan,knapa top up sampe blum masuk transaksi berhasil menghubungi kastamer tp jawabanya email ditemukan,"['knapa', 'top', 'up', 'sampe', 'blum', 'masuk', 'transaksi', 'berhasil', 'menghubungi', 'kastamer', 'tp', 'jawabanya', 'email', 'ditemukan']",knapa top up sampe blum masuk transaksi hasil hubung kastamer tp jawabanya email temu
"Percuma pake verifikasi wajah, tp sama aja keamanan nya 0.. Masak tiba2 mau login gak bisa ""nomor sudah terdaftar atas nama pengguna lain"", kalo emang dibajak, kan sblm login ada verifikasi lewat kode otp, ini gk ada, gak jelas.. Dan gak ada seperti ""customer service"" untuk pengaduan..",1,Negatif,percuma pake verifikasi wajah tp sama aja keamanan nya  masak tiba mau login gak bisa nomor sudah terdaftar atas nama pengguna lain kalo emang dibajak kan sblm login ada verifikasi lewat kode otp ini gk ada gak jelas dan gak ada seperti customer service untuk pengaduan,pake verifikasi wajah tp aja keamanan nya masak login gak nomor terdaftar nama pengguna kalo emang dibajak sblm login verifikasi kode otp gk gak gak customer service pengaduan,"['pake', 'verifikasi', 'wajah', 'tp', 'aja', 'keamanan', 'nya', 'masak', 'login', 'gak', 'nomor', 'terdaftar', 'nama', 'pengguna', 'kalo', 'emang', 'dibajak', 'sblm', 'login', 'verifikasi', 'kode', 'otp', 'gk', 'gak', 'gak', 'customer', 'service', 'pengaduan']",pake verifikasi wajah tp aja aman nya masak login gak nomor daftar nama guna kalo emang bajak sblm login verifikasi kode otp gk gak gak customer service adu
"Udah ngga recommend bnget sama ni apk, masa melakukan transaksi diluar kendali kita, pdhl saya tidak merasa melakukan transaksi itu, dan satu lagi ya knp transaksi bisa terjadi secara otomatis trus saya juga tidak pernah melakukan berlangganan di website manapun tapi kenapa bisa terjadi transaksi itu?",1,Negatif,udah ngga recommend bnget sama ni apk masa melakukan transaksi diluar kendali kita pdhl saya tidak merasa melakukan transaksi itu dan satu lagi ya knp transaksi bisa terjadi secara otomatis trus saya juga tidak pernah melakukan berlangganan di website manapun tapi kenapa bisa terjadi transaksi itu,udah ngga recommend bnget ni apk transaksi diluar kendali pdhl transaksi ya knp transaksi otomatis trus berlangganan website manapun transaksi,"['udah', 'ngga', 'recommend', 'bnget', 'ni', 'apk', 'transaksi', 'diluar', 'kendali', 'pdhl', 'transaksi', 'ya', 'knp', 'transaksi', 'otomatis', 'trus', 'berlangganan', 'website', 'manapun', 'transaksi']",udah ngga recommend bnget ni apk transaksi luar kendali pdhl transaksi ya knp transaksi otomatis trus langgan website mana transaksi
"hapus aja aplikasinya, di update malah makin kacau, padahal jaringan bagus, malah lag parah pas mau transaksi, sumpah makin buruk dana lama"", saran mending hapus aja klau gak bisa memperbaiki.",1,Negatif,hapus aja aplikasinya di update malah makin kacau padahal jaringan bagus malah lag parah pas mau transaksi sumpah makin buruk dana lama saran mending hapus aja klau gak bisa memperbaiki,hapus aja aplikasinya update kacau jaringan bagus lag parah pas transaksi sumpah buruk dana saran mending hapus aja klau gak memperbaiki,"['hapus', 'aja', 'aplikasinya', 'update', 'kacau', 'jaringan', 'bagus', 'lag', 'parah', 'pas', 'transaksi', 'sumpah', 'buruk', 'dana', 'saran', 'mending', 'hapus', 'aja', 'klau', 'gak', 'memperbaiki']",hapus aja aplikasi update kacau jaring bagus lag parah pas transaksi sumpah buruk dana saran mending hapus aja klau gak baik
"Sebenarnya secara keseluruhan sudah lumayan bagus aplikasinya, cuma untuk developer mohon di tambah lagi cara pengiriman kode OTP nya seperti bisa via WhatsApp",4,Positif,sebenarnya secara keseluruhan sudah lumayan bagus aplikasinya cuma untuk developer mohon di tambah lagi cara pengiriman kode otp nya seperti bisa via whatsapp,lumayan bagus aplikasinya developer mohon pengiriman kode otp nya via whatsapp,"['lumayan', 'bagus', 'aplikasinya', 'developer', 'mohon', 'pengiriman', 'kode', 'otp', 'nya', 'via', 'whatsapp']",lumayan bagus aplikasi developer mohon kirim kode otp nya via whatsapp
"Bagus tapi tolong beberapa fitur masih bug seperti pada saat kita ingin mengaitkan dengan kontak, aplikasi dana tidak merespon apa apa( freeze sementara)",4,Positif,bagus tapi tolong beberapa fitur masih bug seperti pada saat kita ingin mengaitkan dengan kontak aplikasi dana tidak merespon apa apa freeze sementara,bagus tolong fitur bug mengaitkan kontak aplikasi dana merespon freeze,"['bagus', 'tolong', 'fitur', 'bug', 'mengaitkan', 'kontak', 'aplikasi', 'dana', 'merespon', 'freeze']",bagus tolong fitur bug kait kontak aplikasi dana merespon freeze
"Yuk kita pindah ke apl sebelah, kesel bet dah pake apl ini, kok error sih ngelag ngebug atw apa, padahal jaringan stabil, ni mw bayar transaksi kok susah, mana dana premium nya slalu gagal mulu, kecewa dah.",2,Negatif,yuk kita pindah ke apl sebelah kesel bet dah pake apl ini kok error sih ngelag ngebug atw apa padahal jaringan stabil ni mw bayar transaksi kok susah mana dana premium nya slalu gagal mulu kecewa dah,yuk pindah apl sebelah kesel bet dah pake apl error sih ngelag ngebug atw jaringan stabil ni mw bayar transaksi susah dana premium nya slalu gagal mulu kecewa dah,"['yuk', 'pindah', 'apl', 'sebelah', 'kesel', 'bet', 'dah', 'pake', 'apl', 'error', 'sih', 'ngelag', 'ngebug', 'atw', 'jaringan', 'stabil', 'ni', 'mw', 'bayar', 'transaksi', 'susah', 'dana', 'premium', 'nya', 'slalu', 'gagal', 'mulu', 'kecewa', 'dah']",yuk pindah apl belah kesel bet dah pake apl error sih ngelag ngebug atw jaring stabil ni mw bayar transaksi susah dana premium nya slalu gagal mulu kecewa dah
"bagus banget aplikasi ini, maju terus aplikasi e-wallet trusted indonesia. Btw ga ngerti sama yang reviewnya jelek, padahal saya kebantu banget sama apps ini. Ya mudah2an kedepannya makin bagus, tidak mengecewakan mereka yang sudah percaya apps ini. Good luck",5,Positif,bagus banget aplikasi ini maju terus aplikasi ewallet trusted indonesia btw ga ngerti sama yang reviewnya jelek padahal saya kebantu banget sama apps ini ya mudahan kedepannya makin bagus tidak mengecewakan mereka yang sudah percaya apps ini good luck,bagus banget aplikasi maju aplikasi ewallet trusted indonesia btw ga ngerti reviewnya jelek kebantu banget apps ya mudahan kedepannya bagus mengecewakan percaya apps good luck,"['bagus', 'banget', 'aplikasi', 'maju', 'aplikasi', 'ewallet', 'trusted', 'indonesia', 'btw', 'ga', 'ngerti', 'reviewnya', 'jelek', 'kebantu', 'banget', 'apps', 'ya', 'mudahan', 'kedepannya', 'bagus', 'mengecewakan', 'percaya', 'apps', 'good', 'luck']",bagus banget aplikasi maju aplikasi ewallet trusted indonesia btw ga ngerti reviewnya jelek bantu banget apps ya mudah depan bagus kecewa percaya apps good luck
