content,score,Label
"aplikasi dana saya tdk bisa digunakan padahal baru saja isi saldo, saat ingin transaksi muncul tulisan eror berkali2, sudah hapus cache masih sama saja! coba instal ulang malah disuruh update versi terbaru tapi di playstore tidak ada tulisan updatenya! kontak ke email gagal karena EMAIL PENERIMA PENUH! ini gimana solusinya? mengecewakan sekali!",1,Negatif
"Gimana si ini apk nya,saya sudah top up,saldo rekening saya berkurang TPI saldo dana tidak msuk,setelah itu saya panik dan saya logut dari akun saya dan ingin login kembali,malah eror dan ga bisa msuk,setelah nunggu Berjam jam saya coba login kembali,malah di suruh update padahal apk saya sudah yg terbaru.. Tolong dong solusi nya.",2,Negatif
Sudah topup tapi saya gabisa login. Di suruh update pdahal itu udh versi teebaru. Trus di suruh kirim email tapi kotak masuknya penuh alhasil gabisa kirim email. Terus bagaimana nasib akun dan saldo saya ? Saya harus buat pengaduan kemana kalo kaya gini,1,Negatif
"mau ngirim uang buru buru malah error gangguan sistem sedang sibuk! udah gitu di tinggal 3-7hari ga buka² aplikasi malah logout otomatis, suruh masukin nomor dan pin lagi. perbaiki sistem nya lah, mau transaksi jadi sulit kaya gini terus",1,Negatif
"Tolong perbaiki lagi, ini kenapa setiap masuk lemot bgt. Koneksi udah pakai wifi Setiap saldo masuk atau mau cek saldo refresh nya lamaaaa bgt. Update pembaruan malah jadi gabisa login Abis ketik pin malah cuma muter doang gak masuk2 ke beranda 😌 mau kasih bintang 5 tolong di perbaiki",2,Negatif
"Habis update, pin gak bisa, suruh ganti gak bisa, suruh update lagi, padahal gaj ada update. Makin hari makin gak jelas aja sih nih aplikasi. Update harusnya tambah bagus pelayanan, malah anjlok. Masih bagusan aplikasi sebelah warna ungu.",1,Negatif
"Ga bisa login. Jaringan bermasalah. Topup di konter udah masuk notif. Udah baca nominalnya di notif, tapi pas nyampe rumah saldo ga masuk dan ga bisa liat riwayat. Keluar, update, dan ga bisa login lagi. Mana lagi buru2 mau pake uangnya. . . . . Login aja ga bisa, diminta buka riwayat",1,Negatif
"Makin kesini aplikasi ko makin gak jelas,mau login gak bisa di suruh upgrade sedangkan di play store gak ada buat upgrade,akun saya masih ada saldo tapi tidak bisa login,udah nyoba ke hubungin id dana tapi gak bisa",1,Negatif
"Kebanyakan error nya sekarang, kirim uang karna urgensi aja susah bener. Gua tau palingan lu mau bilang, pilih masukkan nomor, masukkan nomor tujuan lalu kirim. Tolong tim developer evaluasi aplikasi dana nya, jgn keseringan error.",2,Negatif
"padahal pakai Dana ini gampang dan gak ribet.. tp kenapa sllu logout N gak bsa login² lg.. pdhl saldo d dalam masih ad, tp gak bsa d ap²'n.. alasan nya update apk ke yg versi terbaru, udh d update pun masih tetap gak bsa.. sering seperti itu.. maaf trllu jujur, agar bsa jdi evaluasi k dpan nya..🙏",2,Negatif
"Dana aplikasi buruk, sudah top up tapi tidak masuk, sudah di coba bebrapa kali tapi hasilnya jelek sinyal masuk tapi ga bisa masuk ke Aplikasinya, sudah di upgrade ke version terbaru tetep ga bisa masuk",1,Negatif
"Makin parah setelah update,tidak bisa login selalu ada notif untuk update padahal sudah update versi baru,sekalinya bisa masuk sudah verifikasi wajah tetap gagal login,sampai pakai cara masukin pin juga tidak bisa login..di email katanya 24jam tapi alasan banyak lonjakan email masuk,gmn ga banyak lonjakan email masuk aplikasinya bermasalah...perbaiki lah,makin ke sini aplikasi dana makin ancur",1,Negatif
"bagaimana ini min, apk sudah di update tapi tetep tidak bisa login?? sedangkan ada transaksi yg harus diselesaikan, tulisannya silahkan update tapi setelah diupdte tetap ada tulisan itu dan tidak bisa login. tolong diberi penyelesaian yg cepat.",1,Negatif
"Aplikasi tidak berjalan dengan baik, terjadi error dan tidak dapat memilih menu, dicoba install ulang dan setelah terinstall dan mencoba masuk ke akun dana kembali terdapat pesan tidak dapat masuk ke akun.... Dan meminta install versi yg lebih baru atau hubungi cs. Jdi ini maksud nya versi yg baru saya install di google play bukan yg terbaru?",1,Negatif
"Ini aplikasi DANA makin kesini makin buruk pelayanan nya, saldo terpotong tapi top up tidak masuk, kirim email respon nya lama. Ini lagi setelah update malah gak bisa log in dan disuruh update. Padahal jelas sudah menggunakan aplikasi terupdate. Telepon cs selalu ditolak, kalau di playstore disuruh ke live cs 24 jam. Lah gimana mau log in aja gak bisa. Indikasi aplikasi scam",1,Negatif
"bolak balik pemeliharaan sistem aja terus !!! seminggu bisa 2 sampai 3 kali pemeliharaan sistem, gimana mau ratinh bagus kalo tiap malam pasti ga bisa kirim uang ataupun top up saldo.. makin kesini kok makin manja kali apk nya yak 😂😂 kalo mau maintenance kasih notif / apalah biar ga kagok kalo saat mau melakukan pembayaran via Qris",1,Negatif
"Sudah lama menggunakan dana, belakangan ini sering error. Padahal kita butuh kecepatan transaksi. Disuruh update aplikasi. padahal aplikasi sudah terbru. Kemungkinan bakal di tinggalin sama pengguna kalo seperti ini.",1,Negatif
Aplikasi parah. Setelah topup 1jt akun ke logout sendiri. Skrg ga bisa login lagi. Sdah email tpi ga ada respon sama skali. Live chat yg diarahkan juga ga ada. Disuruh update versi terbaru pdhl yg saya pakai sudah versi terbarunya. Ini gimana? Terakhir kalinya topup di aplikasi ini 👎🏻,1,Negatif
"Ini dana gimana sih udah banyak bug nya. Login gak bisa cek no yg mau di tf uang juga nge bug. Minta di update, dan setelah di update tetap juga gak bisa. Udah di kasih kepercayaan malah gak konsisten. Tolonglah bug nya itu di benerin uang di situ gak dikit.",1,Negatif
"Sering terjadi gangguan diapliksi dana. Ketika Top Up saldo SANGAT lama masuk ke saldo Dana. Tolong sistemnya diperbaiki lagi supaya pengguna Aplikasi Dana itu PUAS. Jangan cuma Upgrade"" trus kalau kenyataanya aplikasi melangalami banyak Hal / Bug dipalikasinya.",2,Negatif
"ketika top up,sudah ada notifikas saldo masuk,tetapi ketika buka aplikasi dananya saldo tetap kosong,di refresh beberapa kali pun tetep tidak bertambah,tolong di perbaiki bugnya ini woyy,bikin susah kalo bugnya kegini",1,Negatif
"Makin kesini makin gak waras DANA, top up dah hampir 2jam saldo gak masuk², gak cuma gue kawan gue juga. Sinyal 📶 gak ada gangguan, lancar lancar,. Buat transaksi juga mulai susah, keseringan gangguan.",1,Negatif
"ini DANA kenapa ya kok makin lama makin gak jelas. cukup lama pake app DANA. baru kali ini sudah top up uangnya lumayan, tapi lihat di saldo DANA nominalnya gak nambah. klik menu riwayat juga error terus. sy kecewa mohon untuk pihak DANA diperbaiki secepatnya. soalnya sy ada keperluan mendesak.",1,Negatif
Yang namanya e-wallet tuh musti lancar setiap saat. Nah ini tiap mau bayar error. Kan malu-maluin di tempat pembelian. Sekali-dua kali bisa di maklumin. Nah ini ber kali kali tiap mau bayar. Sering bgt error. Mana minimal top up nya gede bgt ga ngotak. Saatnya ganti e-wallet.,1,Negatif
"Setiap mau transaksi (terutama transfer) harus buka tutup aplikasi dulu baru bisa melakukan transaksi, terkadang ""maaf tidak ada koneksi internet."" Padahal wifi 20mbps, apa harus pake konesksi 100mbps?????",2,Negatif
"Apk ini knpa ya setiap kali saya mau log in bermasalah mulu, dan yang d salahin jaringan padahal jaringan saya lancar² saja ga ada kendala,. Sudah saya coba berulang ulang kali tetap saja seperti itu. Sudah saya kirim laporan tetap saja ga d respon dan masalahpun masih sama kayak gitu. Mohon jangan ada perbaikan mulu min🙏",5,Positif
"Kecewa dengan versi yang sekarang, sudah top up tapi saldo gak bertambah² d refresh berkali kali tetap gitu,d buka riwayat malah error'. Padahal sudah cukup lama berlangganan dengan apk dana ini, Tapi sejak d update ke versi terbaru semakin kecewa,tidak kayak dulu yang langsung berkerja sistem nya. Riwayat sudah masuk top up tapi saldo tidak nambah gimana ni min, Bijak lah dalam mengelola sebuah aplikasi yang sudah dipercayai.",1,Negatif
"Mohon diperbaiki servernya karena Setiap Log in malah stuck (freeze) sampai gak bisa buka Menu, apalagi pas install ulang sama aja hasilnya... Tertulis ""Opps, jaringan anda sedang masalah, silahkan coba lagi."" Padahal jaringan udah bagus buka YouTube masih lancar & kencang... Tolong diperbaiki secepat mungkin, saldoku masih banyak lagi...",2,Negatif
"Maaf kawan² semua disana. Aplikasi ini jelek banget, sudah 2x top up eror. Yg pertama nunggu waktu lama masuk dana nya. Padahal sudah update di playstore. Dan yg kedua top up saldo tetep gak masuk dan sudah refresh berkali² bahkan di logout dan di install ulang aplikasi nya tetep gak bisa. Dasar aplikasi laknat.",1,Negatif
"sampaikan ke developer min, rating buruk dana kebanyakan karena sering sistem sibuk teros. sedangkan ewallet lain lancar. dulu paling seminggu sekali gangguan eh sekarang hampir tiap hari mau transaksi sistem sedang sibuk. (gak ada masalah dengan app, hp, internet).",2,Negatif
"Tolong kembalikan uang saya,saya transfer pertama 5 juta kedua 9 juta, tpi pas saya cek tdk ada masuk sama sekali, di rekening saldo berkurang, tpi di aplikasi dana tdk ada masuk sepersen pun, buka aplikasi pada error semua, itu saya harus bagaimna, tolong segera proses pengembalian dana saya secepatnya",4,Positif
"3 bulan lalu fitur uang elektronik maintenance, akan tetapi saya masih bisa akses melalui riwayat. Dan saya melakukan top up, saldo berkurang tetapi saldo tidak masuk di kartu. Saya sudah hubungi melalui aplikasi dan WhatsApp hingga saat ini tidak ada tindakan. Dan semakin ke sini banyak fitur yang sulit diakses. Saya tidak masalah terkait saldo saya, akan tetapi ini terkait kepuasan pengguna.",1,Negatif
Maaf aplikasi ini untuk pemakaian saat ini sangatlah sampah sungguh tidak dapat diharapkan tidak bisa masuk untuk memverifikasi masuk ke akun yg sudah terdaftar dengan alsan koneksi internet saya menggunakan wifi dengan sinyal yg samgat kuat namun sama saja tidak dapat masuk,1,Negatif
Upgrade selalu gagal. Padahal foto identitas sudah sangat jelas. Ditambah lagi tiba-tiba keluar akun. Masuk lagi tidak bisa. Padahal masih ada saldo. Tidak bisa dicairkan. Aplikasi sungguh sangat sangat sangat buruk sekali. Penipuan,1,Negatif
"Transaksi berhasil tapi uang tidak masuk ke rekening tujuan, dan tidak ada tanggapan dari pihak dana, padahal kita memerlukan sekali uang tersebut !! Dana sangat mengecewakan sekarg ! Selama pakai dana tidak pernah seperti ini! Tapi giliran urgent malah dana yg transfer tidak masuk ke rekening tujuan ! Dan aplikasi tiba² logout sendiri! Di login ulang tidak bisa! Coba transaksi berikutnya nya dengan niminal kecil malah masuk ! Yg nominal besar tidak masuk ke rekening tujuan !! Sangat mengecewakn",1,Negatif
"Saya sangat kecewa sama DANA. Sekarang DANA ribet dan apk nya sering bermasalah. Awalnya ada opsi untuk buat akun premium. Ok saya ikuti (Walau persyaratnya segudang). Lalu, hari ini waktu mau login ke DANA, kok tdk bisa dibuka. Padahal Pin sudah benar, malah tiba² diarahkan untuk memasukkan no.hp, setelah saya masukin no.hp, eh suruh update versi terbaru atau chat DANA via email. Akhirnya saya coba cari opsi lain, saya uninstal trs saya download lagi, dan ternyta ttp gak bisa. MOHON SOLUSINYA!",1,Negatif
"Semakin kesini aps nya semakin gk jelas. Tiba"" akun log out. Giliran mau log in di persulit di suruh upgrade. Sudah di upgrade tetep gk bisa masuk. Sudah terlanjur top up dana malah gk bisa log in. Segala alasan jaringan lah. Padahal jaringan bagus.",1,Negatif
"Upgrade ke premium dipersulit, belum lagi berat . Belum lagi log in suruh update versi terbaru. Swsudah di update tetap tidak bisa log in . Padah abis aku top up. Untuk kawan2 memding uinstal app dana. Ganti ke linkaja lebih enteng dan mudah",1,Negatif
"Aplikasi dana Makin kesini bukan makin baik malah makin lemot... Saat mau transfer mau pilih diklik/pencet malah macet harus nunggu beberapa saat , bahkan perlu keluar masuk dl baru bisa di klik. Saat topup ada notifikasi sukses tapi saldo lama nambah nya..",2,Negatif
"DANA sekarang malah jadi jelek banget. saya sudah top up uang ke DANA terus saya mau transfer ke BANK eh malah gakbisa terus tbtb ke log out sendiri, pas mau log in malah di update versi terbaru,padahal udah paling terbaru. gimana sih ini? uang saya udah di TOP UP ke DANA loh. tolong PERBAIKI!!!!!!!",1,Negatif
"aplikasi yang sangat membantu hanya saja sistem keamanan nya kurang, akun sangat mudah dibekukan jika seseorang ingin meretas akun dana kita. Harusnya ada tambahan sistem keamanan melalui sidik jari dan lainya.",5,Positif
"Knp akun dana hari ini tgl 17 april 2023 tidak bisa digunakan semestinya. Untuk login kita harus menghubungi costumer nya dan penjelasan nya pun singkat, dan sy sendiri blm mengetahui cara untuk memperbarui app ke versi terbaru. Sy sdh uninstall dan sy install kembali tetap aja tidak bisa login ke akun dana sy. Bagaimana ini, bisakah di bantu percepat proses perbaikannya?",4,Positif
"Paraaahhh.. Susah masuk ke aplikasi,suruh update,saya update aplikasi nya,tetep saja tidak bisa masuk,, Saya email lama respon nya.",1,Negatif
"Akun premium saya tiba tiba keluar sendiri, setelah mencoba login ulang disuruh update aplikasi padahal aplikasi sudah ter update tetap tidak bisa login kembali disuruh chat customer servis, dan disuruh update aplikasi, saja tegaskan aplikasi sudah ter update tetap tidak bisa login. Terimakasih.",1,Negatif
"Kok sekarang makin jelek ya, ga bisa masuk padahal kode pin yang dimasukkan biasanya itu2 aja, dan malah ke cs dana, udah terlanjut isi dana lagi.. lumayan kan saldonya.. balikin lagi akun saya supaya bisa transaksi seperti biasa ! Kecewa saya.",1,Negatif
"Disuruh update karena tdk bisa log in, setelah update dan bersihin cache bukannya bisa log in. Malah g bisa, keterangan ""aplikasi belum update"". Aneh sudah update ko malah bilang ga update. Aplikasi makin parah, banyak bug dan error",1,Negatif
"Saya sudah top up dan berhasil, tapi pas buka aplikasi dananya tiba2 logout sendiri, masukin pin gagal, suruh login kembali pake nomer hp sudah dilakukan tapi ada suruh update aplikasi atau chat email. Saya sudah update aplikasi tetep aja ga bisa masuk ke akun dananya. Dan pemberitahuannya tetap sama harus update atau chat email. Gimana ini?! Mana lagi urgent udah top up malah ga bisa dibuka aplikasinya",1,Negatif
"Sangat membantu dalam banyak hal. Jarang mengalami kendala. Jika ada biaya administrasi, pasti paling murah. Ngirim uang ke berbagai bank gratis biaya administrasi. Tempat beli pulsa termurah. Semoga aman sentosa dan jaya selalu buat Dana dan users nya.",5,Positif
"Tidak user friendly, pada menu pusat resolusi, nunggu jabawan cs, saya tinggal ambil minum kebelakang 30 detik, HP ke lock, di open chat window nya hilang, kembali ke halaman homepage app.. dan tidak ada riwayat untuk melanjutkan.",2,Negatif
"Belum ada tindakan sama sekali di akun saya yang dahulu,,adakan juga untuk fitur upgrade premium selain KTP soalnya belum tentu semua orang punya KTP digital!!!!! Sekarang mau scan QR. Juga ribet harus pakai premium",2,Negatif
Saya tidak bisa menonaktifkan dana viz. Setiap di klik selalu masih berwarna biru tombolnya. Dan saya tidak bisa mengganti nomer dana saya karna harus verifikasi wajah. Fitur verifikasi wajah sangat merepotkan karna tidak efisien.,1,Negatif
Tolong developer saya sudah lama berlangganan dengan dana setelah d update kenapa jadi memburuk sistemnya saya tidak bisa melakukan transfer ke bank selalu saja ada tulisan keamanan padahal sebelumnya baik baik saja tolong d perbaiki saya jadi kesulitan untuk berjualan karna tidak bisa melakukan transfer!!!,1,Negatif
"Gak jelas ni aplikasi, udh coba daftar premium dengan cara instant gabisa, lewat pesan juga gagal padahal udh ikutin semua persyaratan, sdngkan aplikasi sebelah daftar premium cuma beberapa menit langsung selesai, heran sama aplikasi hadehh",1,Negatif
"Aplikasi nya makin hari makin buruk, Knp pas mau up ke premium gagal selalu dan mengapa pada saat saya mau login ke dana menggunakan nomor hape saya, dan tiba - tiba di katakan ""update ke versi terbaru yuk untuk melanjutkan"" padahal aplikasi dana yang saya gunakan sudah dalam aplikasi terbaru, Tolong dong ini kenapa di jelasin, dan kenapa gaad kontak whatsapp nya ajah di kirim agar lebih mudah dari pada email😌 tolong perbaikannya🙏",1,Negatif
"Ketika mau isi saldo contohnya di alfamart masih suka ada gangguan jaringan. Jadinya terhambat. Semoga kedepannya proses aplikasi dana semakin lancar, baik dalam mengisi saldo, maupun dalam bertransaksi pembayaran..",4,Positif
